run,spec,vehicle,ttt_index,ttt_channel_slot,can_user_defined_index,configured_label,description,fcw_context,explicit_sound_label,semantic_status,minimum,maximum,true_time_s,delay_time_s,or_true,trace_status,rows,bad_rows,sha256,t_fcw_audio_observed_s,t_ttt_true_time_complete_s,t_ttt_final_after_delay_s,time_source,observed_to_qualified_s,qualified_to_final_s,observed_braking_onset_s,braking_source_status,br_command_active,fcw_audio_to_observed_braking_s
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night/V9_T724_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night/V9_T724_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3083,93,bf6656b84ac9bb49c0c42f2cad761a49c9e2f1006a29c147c8adb57e473d876c,25.9200000762939,25.9200000762939,26.9200000762939,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.4799995422363,robot_channel_active,True,0.5599994659424006
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night/V9_T724_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night/V9_T724_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2660,93,e28bbdc6e6e7d84489f86eaece56d7deebab52c368d0d291285d30909f42369d,22.1800003051758,22.1800003051758,23.1800003051758,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,22.9099998474121,robot_channel_active,True,0.7299995422362997
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night (1)/V9_T724_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night (1)/V9_T724_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3083,93,bf6656b84ac9bb49c0c42f2cad761a49c9e2f1006a29c147c8adb57e473d876c,25.9200000762939,25.9200000762939,26.9200000762939,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.4799995422363,robot_channel_active,True,0.5599994659424006
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night (1)/V9_T724_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/724-VUT 50 kph; CCRs 100 % FCW-track-night (1)/V9_T724_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2660,93,e28bbdc6e6e7d84489f86eaece56d7deebab52c368d0d291285d30909f42369d,22.1800003051758,22.1800003051758,23.1800003051758,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,22.9099998474121,robot_channel_active,True,0.7299995422362997
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night/V9_T728_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night/V9_T728_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3036,93,6bfa24a411270407ab01b74519d748f3f72cb02f77d42e3fadb8702db2de019a,26.2099990844727,26.2099990844727,27.2099990844727,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.8099994659424,robot_channel_active,True,0.6000003814697017
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night/V9_T728_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night/V9_T728_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2728,93,22dd8cf5417c587e9de6b2032cde1eeb063ae14fc796f6ecd7f4a05c812676ba,22.6100006103516,22.6100006103516,23.6100006103516,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,23.2900009155273,robot_channel_active,True,0.6800003051756995
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night (1)/V9_T728_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night (1)/V9_T728_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,3036,93,6bfa24a411270407ab01b74519d748f3f72cb02f77d42e3fadb8702db2de019a,26.2099990844727,26.2099990844727,27.2099990844727,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,26.8099994659424,robot_channel_active,True,0.6000003814697017
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night (1)/V9_T728_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/728-VUT 50 kph; CCRs -50 % FCW-track-night (1)/V9_T728_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2728,93,22dd8cf5417c587e9de6b2032cde1eeb063ae14fc796f6ecd7f4a05c812676ba,22.6100006103516,22.6100006103516,23.6100006103516,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,23.2900009155273,robot_channel_active,True,0.6800003051756995
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day/V9_T73_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day/V9_T73_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2120,79,293104986df953bee6d363a997eb72ec8f40e22968a3dec9c3a09d7bd5123e53,17.6399993896484,17.6399993896484,18.640100479126,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.000101089477603,,,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day/V9_T73_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day/V9_T73_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2931,79,b136a56eb8c2a1d62a5ebf44dfcb51b0c885d651ffafc89ccb4d443db7d9ac6c,22.1000003814697,22.1000003814697,23.1000003814697,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,24.0200004577637,br_zero_braking_source_unconfirmed,False,1.9200000762939986
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day/V9_T73_R3.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day/V9_T73_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2460,79,0c7b6427cef89bc017e1a84f8c84cd2a316ed704096cd42c1e899553bd76171f,17.3099994659424,17.3099994659424,18.3099994659424,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.3199996948242,br_zero_braking_source_unconfirmed,False,2.0100002288818004
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day (1)/V9_T73_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day (1)/V9_T73_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2120,79,293104986df953bee6d363a997eb72ec8f40e22968a3dec9c3a09d7bd5123e53,17.6399993896484,17.6399993896484,18.640100479126,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.000101089477603,,,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day (1)/V9_T73_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day (1)/V9_T73_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2931,79,b136a56eb8c2a1d62a5ebf44dfcb51b0c885d651ffafc89ccb4d443db7d9ac6c,22.1000003814697,22.1000003814697,23.1000003814697,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,24.0200004577637,br_zero_braking_source_unconfirmed,False,1.9200000762939986
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day (1)/V9_T73_R3.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/73-VUT 72 kph; CCRs 100% FCW-truck-day (1)/V9_T73_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2460,79,0c7b6427cef89bc017e1a84f8c84cd2a316ed704096cd42c1e899553bd76171f,17.3099994659424,17.3099994659424,18.3099994659424,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.3199996948242,br_zero_braking_source_unconfirmed,False,2.0100002288818004
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night/V9_T732_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night/V9_T732_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2760,93,cdca0d788ea99cffd67b8e6c95eafacf70fa58415320aa7945d44d4a410e0e83,23.3899993896484,23.3899993896484,24.390100479126,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.000101089477603,23.8801002502441,robot_channel_active,True,0.4901008605957031
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night/V9_T732_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night/V9_T732_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2628,93,829d3acb84be6dcca533f0aa4bfcdc152c9d5646bc02f96ca783794e480a2b4a,21.4799995422363,21.4799995422363,22.4799995422363,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.8600006103516,robot_channel_active,True,0.3800010681153019
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night (1)/V9_T732_R1.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night (1)/V9_T732_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2760,93,cdca0d788ea99cffd67b8e6c95eafacf70fa58415320aa7945d44d4a410e0e83,23.3899993896484,23.3899993896484,24.390100479126,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.000101089477603,23.8801002502441,robot_channel_active,True,0.4901008605957031
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night (1)/V9_T732_R2.txt,9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/732-VUT 50 kph; CCRs 50 % FCW-track-night (1)/V9_T732_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2628,93,829d3acb84be6dcca533f0aa4bfcdc152c9d5646bc02f96ca783794e480a2b4a,21.4799995422363,21.4799995422363,22.4799995422363,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.8600006103516,robot_channel_active,True,0.3800010681153019
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW/V9_T259_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW/V9_T259_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2530,93,dac08fb95ec9dea1a417462c220e35109d441414bb64d4559149b926885703b5,19.1800003051758,19.1800003051758,20.1800003051758,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.9899997711182,robot_channel_active,True,0.8099994659424006
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW/V9_T259_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW/V9_T259_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2536,93,5093be9aceabc1a4a270036e54c4d5e4924f7bd487e965585c4b75da9a3abb63,19.5898990631104,19.5898990631104,20.5898990631104,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.2999000549316,robot_channel_active,True,0.7100009918212002
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW/V9_T259_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW/V9_T259_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2498,93,f8a172eba626c62cae34adb18c2a1508bcbd884db559713ac4d3d39a414233a6,19.4500007629395,19.4500007629395,20.4500007629395,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.2199993133545,robot_channel_active,True,0.769998550415
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW (1)/V9_T259_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW (1)/V9_T259_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2530,93,dac08fb95ec9dea1a417462c220e35109d441414bb64d4559149b926885703b5,19.1800003051758,19.1800003051758,20.1800003051758,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.9899997711182,robot_channel_active,True,0.8099994659424006
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW (1)/V9_T259_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW (1)/V9_T259_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2536,93,5093be9aceabc1a4a270036e54c4d5e4924f7bd487e965585c4b75da9a3abb63,19.5898990631104,19.5898990631104,20.5898990631104,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.2999000549316,robot_channel_active,True,0.7100009918212002
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW (1)/V9_T259_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/25-GVT 40 kph/259-VUT 50 kph; CCScp Farside GVT 40 kph FCW (1)/V9_T259_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2498,93,f8a172eba626c62cae34adb18c2a1508bcbd884db559713ac4d3d39a414233a6,19.4500007629395,19.4500007629395,20.4500007629395,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.2199993133545,robot_channel_active,True,0.769998550415
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V9_T263_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V9_T263_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2642,93,3cd718d6c6ac627b5b2ea75af88fd4b4a9c03e37a81a2a66b2c20336259f5074,20.2900009155273,20.2900009155273,21.2900009155273,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.3400001525879,robot_channel_active,True,1.0499992370606002
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V9_T263_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V9_T263_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,no_within_tolerance_rising_edge,2695,93,69c79d21da52c93d609b576a5a14b2ef79a540e45c1ffd0a40a337c86caab6f6,,,,Time tolerance X (within tolerances) first 0-to-1 edge,,,21.6299991607666,br_zero_braking_source_unconfirmed,False,
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V9_T263_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW/V9_T263_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,no_within_tolerance_rising_edge,2642,93,7376c02287852ec263206cb047d3240f90d767f4162c16d8eeab781a9838463e,,,,Time tolerance X (within tolerances) first 0-to-1 edge,,,21.25,br_zero_braking_source_unconfirmed,False,
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW (1)/V9_T263_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW (1)/V9_T263_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2642,93,3cd718d6c6ac627b5b2ea75af88fd4b4a9c03e37a81a2a66b2c20336259f5074,20.2900009155273,20.2900009155273,21.2900009155273,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.3400001525879,robot_channel_active,True,1.0499992370606002
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW (1)/V9_T263_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW (1)/V9_T263_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,no_within_tolerance_rising_edge,2695,93,69c79d21da52c93d609b576a5a14b2ef79a540e45c1ffd0a40a337c86caab6f6,,,,Time tolerance X (within tolerances) first 0-to-1 edge,,,21.6299991607666,br_zero_braking_source_unconfirmed,False,
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW (1)/V9_T263_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/23-FCW/24-Farside/26-GVT 50 kph/263-VUT 60 kph; CCScp Farside GVT 50 kph FCW (1)/V9_T263_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,no_within_tolerance_rising_edge,2642,93,7376c02287852ec263206cb047d3240f90d767f4162c16d8eeab781a9838463e,,,,Time tolerance X (within tolerances) first 0-to-1 edge,,,21.25,br_zero_braking_source_unconfirmed,False,
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V9_T295_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V9_T295_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,no_within_tolerance_rising_edge,2046,79,cc87d0672ca84f4a8d808c09560a349b2679d3e9ed97d60e032ad2aebc461b21,,,,Time tolerance X (within tolerances) first 0-to-1 edge,,,18.2999000549316,robot_channel_active,True,
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V9_T295_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V9_T295_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2344,79,43db91b51e93a5e2113ab8904353b175b2980bf799870b60c106d11fafdfe7d9,18.6998996734619,18.6998996734619,19.6998996734619,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.4598999023438,br_zero_braking_source_unconfirmed,False,-0.2399997711181001
