run,vehicle,scenario,header_status,channels,points_declared,has_object_reference_actual_xy,has_head_tracker_reference_actual_xy,has_spt_reference_actual,has_launchpad_low_level,has_can_user_defined,explicit_aeb_fcw_channels,error
9-BZ7/2-Speed Tuning Group (Auto Transmission)/11-AR Step test/V9_T11_R1.txt,9-BZ7,OTHER,data_export,415,1638,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/11-AR Step test (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/11-AR Step test (1)/V9_T11_R1.txt,9-BZ7,OTHER,data_export,415,1638,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/16-AR Constant Level test [35.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/16-AR Constant Level test [35.0%]/V9_T16_R1.txt,9-BZ7,OTHER,data_export,415,1842,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/16-AR Constant Level test [35.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/16-AR Constant Level test [35.0%] (1)/V9_T16_R1.txt,9-BZ7,OTHER,data_export,415,1842,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/17-AR Constant Level test [45.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/17-AR Constant Level test [45.0%]/V9_T17_R1.txt,9-BZ7,OTHER,data_export,415,1843,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/17-AR Constant Level test [45.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/17-AR Constant Level test [45.0%] (1)/V9_T17_R1.txt,9-BZ7,OTHER,data_export,415,1843,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/18-AR Constant Level test [50.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/18-AR Constant Level test [50.0%]/V9_T18_R1.txt,9-BZ7,OTHER,data_export,415,1898,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/18-AR Constant Level test [50.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/18-AR Constant Level test [50.0%] (1)/V9_T18_R1.txt,9-BZ7,OTHER,data_export,415,1898,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/19-AR Constant Level test [55.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/19-AR Constant Level test [55.0%]/V9_T19_R1.txt,9-BZ7,OTHER,data_export,415,1877,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/19-AR Constant Level test [55.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/19-AR Constant Level test [55.0%] (1)/V9_T19_R1.txt,9-BZ7,OTHER,data_export,415,1877,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/203-AR Constant Level test 90.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/203-AR Constant Level test 90.0%]/V9_T203_R1.txt,9-BZ7,OTHER,data_export,415,1910,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/203-AR Constant Level test 90.0%]/V9_T203_R2.txt,9-BZ7,OTHER,data_export,415,2305,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/203-AR Constant Level test 90.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/203-AR Constant Level test 90.0%] (1)/V9_T203_R1.txt,9-BZ7,OTHER,data_export,415,1910,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/203-AR Constant Level test 90.0%] (1)/V9_T203_R2.txt,9-BZ7,OTHER,data_export,415,2305,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/5-AR Constant Level test [20.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/5-AR Constant Level test [20.0%]/V9_T5_R1.txt,9-BZ7,OTHER,data_export,415,2447,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/5-AR Constant Level test [20.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/5-AR Constant Level test [20.0%] (1)/V9_T5_R1.txt,9-BZ7,OTHER,data_export,415,2447,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/6-AR Constant Level test [30.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/6-AR Constant Level test [30.0%]/V9_T6_R1.txt,9-BZ7,OTHER,data_export,415,1923,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/6-AR Constant Level test [30.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/6-AR Constant Level test [30.0%] (1)/V9_T6_R1.txt,9-BZ7,OTHER,data_export,415,1923,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/7-AR Constant Level test [40.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/7-AR Constant Level test [40.0%]/V9_T7_R1.txt,9-BZ7,OTHER,data_export,415,1903,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/7-AR Constant Level test [40.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/7-AR Constant Level test [40.0%] (1)/V9_T7_R1.txt,9-BZ7,OTHER,data_export,415,1903,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/8-AR Constant Level test [60.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/8-AR Constant Level test [60.0%]/V9_T8_R1.txt,9-BZ7,OTHER,data_export,415,2025,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/8-AR Constant Level test [60.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/8-AR Constant Level test [60.0%] (1)/V9_T8_R1.txt,9-BZ7,OTHER,data_export,415,2025,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/9-AR Constant Level test [80.0%]/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/9-AR Constant Level test [80.0%]/V9_T9_R1.txt,9-BZ7,OTHER,data_export,415,1936,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/9-AR Constant Level test [80.0%]/V9_T9_R2.txt,9-BZ7,OTHER,data_export,415,1941,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/9-AR Constant Level test [80.0%] (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/9-AR Constant Level test [80.0%] (1)/V9_T9_R1.txt,9-BZ7,OTHER,data_export,415,1936,True,True,False,False,False,,
9-BZ7/2-Speed Tuning Group (Auto Transmission)/9-AR Constant Level test [80.0%] (1)/V9_T9_R2.txt,9-BZ7,OTHER,data_export,415,1941,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/20-Steady state steering test @ 10kph/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/20-Steady state steering test @ 10kph/V9_T20_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/20-Steady state steering test @ 10kph (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/20-Steady state steering test @ 10kph (1)/V9_T20_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/21-Steady state steering test @ 20kph/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/21-Steady state steering test @ 20kph/V9_T21_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/21-Steady state steering test @ 20kph (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/21-Steady state steering test @ 20kph (1)/V9_T21_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/22-Steady state steering test @ 30kph/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/22-Steady state steering test @ 30kph/V9_T22_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/22-Steady state steering test @ 30kph (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/22-Steady state steering test @ 30kph (1)/V9_T22_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/23-Steady state steering test @ 40kph/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/23-Steady state steering test @ 40kph/V9_T23_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/3-Path Following Gain Group/23-Steady state steering test @ 40kph (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/3-Path Following Gain Group/23-Steady state steering test @ 40kph (1)/V9_T23_R1.txt,9-BZ7,OTHER,data_export,415,852,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R1.txt,9-BZ7,OTHER,data_export,384,2396,False,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R10.txt,9-BZ7,OTHER,data_export,415,1473,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R11.txt,9-BZ7,OTHER,data_export,415,1552,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R12.txt,9-BZ7,OTHER,data_export,415,1270,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R13.txt,9-BZ7,OTHER,data_export,415,2308,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R14.txt,9-BZ7,OTHER,data_export,415,2668,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R15.txt,9-BZ7,OTHER,data_export,415,2732,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R3.txt,9-BZ7,OTHER,data_export,415,2682,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R4.txt,9-BZ7,OTHER,data_export,415,2539,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R5.txt,9-BZ7,OTHER,data_export,415,2499,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R6.txt,9-BZ7,OTHER,data_export,415,1547,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R7.txt,9-BZ7,OTHER,data_export,415,1598,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R8.txt,9-BZ7,OTHER,data_export,415,1364,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500/V9_T1265_R9.txt,9-BZ7,OTHER,data_export,415,1454,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R1.txt,9-BZ7,OTHER,data_export,384,2396,False,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R10.txt,9-BZ7,OTHER,data_export,415,1473,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R11.txt,9-BZ7,OTHER,data_export,415,1552,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R12.txt,9-BZ7,OTHER,data_export,415,1270,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R13.txt,9-BZ7,OTHER,data_export,415,2308,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R14.txt,9-BZ7,OTHER,data_export,415,2668,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R15.txt,9-BZ7,OTHER,data_export,415,2732,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R3.txt,9-BZ7,OTHER,data_export,415,2682,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R4.txt,9-BZ7,OTHER,data_export,415,2539,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R5.txt,9-BZ7,OTHER,data_export,415,2499,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R6.txt,9-BZ7,OTHER,data_export,415,1547,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R7.txt,9-BZ7,OTHER,data_export,415,1598,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R8.txt,9-BZ7,OTHER,data_export,415,1364,True,True,False,False,False,,
9-BZ7/4-New Group/1265-LDW-Left-r500 (1)/V9_T1265_R9.txt,9-BZ7,OTHER,data_export,415,1454,True,True,False,False,False,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left/V9_T1501_R1.txt,9-BZ7,OTHER,data_export,415,5068,True,True,False,False,False,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left/V9_T1501_R2.txt,9-BZ7,OTHER,data_export,415,4108,True,True,False,False,False,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left/V9_T1501_R3.txt,9-BZ7,OTHER,data_export,415,2641,True,True,False,False,False,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left (1)/V9_T1501_R1.txt,9-BZ7,OTHER,data_export,415,5068,True,True,False,False,False,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left (1)/V9_T1501_R2.txt,9-BZ7,OTHER,data_export,415,4108,True,True,False,False,False,,
9-BZ7/4-New Group/1501-bsd  -c2c overtaking-left (1)/V9_T1501_R3.txt,9-BZ7,OTHER,data_export,415,2641,True,True,False,False,False,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light/V9_T1502_R1.txt,9-BZ7,OTHER,data_export,415,3655,True,True,False,False,False,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light/V9_T1502_R2.txt,9-BZ7,OTHER,data_export,415,3283,True,True,False,False,False,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light/V9_T1502_R3.txt,9-BZ7,OTHER,data_export,415,4055,True,True,False,False,False,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light (1)/V9_T1502_R1.txt,9-BZ7,OTHER,data_export,415,3655,True,True,False,False,False,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light (1)/V9_T1502_R2.txt,9-BZ7,OTHER,data_export,415,3283,True,True,False,False,False,,
9-BZ7/4-New Group/1502-bsd  -c2c overtaking-light (1)/V9_T1502_R3.txt,9-BZ7,OTHER,data_export,415,4055,True,True,False,False,False,,
9-BZ7/4-New Group/1504-LDW-light-r500/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1504-LDW-light-r500/V9_T1504_R1.txt,9-BZ7,OTHER,data_export,415,2092,True,True,False,False,False,,
9-BZ7/4-New Group/1504-LDW-light-r500/V9_T1504_R2.txt,9-BZ7,OTHER,data_export,415,2021,True,True,False,False,False,,
9-BZ7/4-New Group/1504-LDW-light-r500/V9_T1504_R3.txt,9-BZ7,OTHER,data_export,415,2023,True,True,False,False,False,,
9-BZ7/4-New Group/1504-LDW-light-r500 (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1504-LDW-light-r500 (1)/V9_T1504_R1.txt,9-BZ7,OTHER,data_export,415,2092,True,True,False,False,False,,
9-BZ7/4-New Group/1504-LDW-light-r500 (1)/V9_T1504_R2.txt,9-BZ7,OTHER,data_export,415,2021,True,True,False,False,False,,
9-BZ7/4-New Group/1504-LDW-light-r500 (1)/V9_T1504_R3.txt,9-BZ7,OTHER,data_export,415,2023,True,True,False,False,False,,
9-BZ7/4-New Group/1519-ISLS-40kph limit/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1519-ISLS-40kph limit/V9_T1519_R1.txt,9-BZ7,OTHER,data_export,415,5100,True,True,False,False,False,,
9-BZ7/4-New Group/1519-ISLS-40kph limit/V9_T1519_R2.txt,9-BZ7,OTHER,data_export,415,5175,True,True,False,False,False,,
9-BZ7/4-New Group/1519-ISLS-40kph limit/V9_T1519_R3.txt,9-BZ7,OTHER,data_export,415,6302,True,True,False,False,False,,
9-BZ7/4-New Group/1519-ISLS-40kph limit (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1519-ISLS-40kph limit (1)/V9_T1519_R1.txt,9-BZ7,OTHER,data_export,415,5100,True,True,False,False,False,,
9-BZ7/4-New Group/1519-ISLS-40kph limit (1)/V9_T1519_R2.txt,9-BZ7,OTHER,data_export,415,5175,True,True,False,False,False,,
9-BZ7/4-New Group/1519-ISLS-40kph limit (1)/V9_T1519_R3.txt,9-BZ7,OTHER,data_export,415,6302,True,True,False,False,False,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed/V9_T1520_R1.txt,9-BZ7,OTHER,data_export,415,5354,True,True,False,False,False,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed/V9_T1520_R2.txt,9-BZ7,OTHER,data_export,415,5276,True,True,False,False,False,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed/V9_T1520_R3.txt,9-BZ7,OTHER,data_export,415,5004,True,True,False,False,False,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed (1)/V9_T1520_R1.txt,9-BZ7,OTHER,data_export,415,5354,True,True,False,False,False,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed (1)/V9_T1520_R2.txt,9-BZ7,OTHER,data_export,415,5276,True,True,False,False,False,,
9-BZ7/4-New Group/1520-ISLS-40kph over speed (1)/V9_T1520_R3.txt,9-BZ7,OTHER,data_export,415,5004,True,True,False,False,False,,
9-BZ7/4-New Group/1521-ISLS-80kph limit/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1521-ISLS-80kph limit/V9_T1521_R1.txt,9-BZ7,OTHER,data_export,415,3556,True,True,False,False,False,,
9-BZ7/4-New Group/1521-ISLS-80kph limit/V9_T1521_R2.txt,9-BZ7,OTHER,data_export,415,3204,True,True,False,False,False,,
9-BZ7/4-New Group/1521-ISLS-80kph limit/V9_T1521_R3.txt,9-BZ7,OTHER,data_export,415,3321,True,True,False,False,False,,
9-BZ7/4-New Group/1521-ISLS-80kph limit (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1521-ISLS-80kph limit (1)/V9_T1521_R1.txt,9-BZ7,OTHER,data_export,415,3556,True,True,False,False,False,,
9-BZ7/4-New Group/1521-ISLS-80kph limit (1)/V9_T1521_R2.txt,9-BZ7,OTHER,data_export,415,3204,True,True,False,False,False,,
9-BZ7/4-New Group/1521-ISLS-80kph limit (1)/V9_T1521_R3.txt,9-BZ7,OTHER,data_export,415,3321,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed/V9_T1522_R1.txt,9-BZ7,OTHER,data_export,415,3277,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed/V9_T1522_R2.txt,9-BZ7,OTHER,data_export,415,3919,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed/V9_T1522_R3.txt,9-BZ7,OTHER,data_export,415,3486,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed/V9_T1522_R4.txt,9-BZ7,OTHER,data_export,415,3646,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed (1)/V9_T1522_R1.txt,9-BZ7,OTHER,data_export,415,3277,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed (1)/V9_T1522_R2.txt,9-BZ7,OTHER,data_export,415,3919,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed (1)/V9_T1522_R3.txt,9-BZ7,OTHER,data_export,415,3486,True,True,False,False,False,,
9-BZ7/4-New Group/1522-ISLS-80kph over speed (1)/V9_T1522_R4.txt,9-BZ7,OTHER,data_export,415,3646,True,True,False,False,False,,
9-BZ7/4-New Group/202-Learn/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/202-Learn/V9_T202_R1.txt,9-BZ7,OTHER,data_export,415,11937,True,True,False,False,False,,
9-BZ7/4-New Group/202-Learn/V9_T202_R2.txt,9-BZ7,OTHER,data_export,415,4020,True,True,False,False,False,,
9-BZ7/4-New Group/202-Learn (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/202-Learn (1)/V9_T202_R1.txt,9-BZ7,OTHER,data_export,415,11937,True,True,False,False,False,,
9-BZ7/4-New Group/202-Learn (1)/V9_T202_R2.txt,9-BZ7,OTHER,data_export,415,4020,True,True,False,False,False,,
9-BZ7/4-New Group/29-PF Straight Line/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/29-PF Straight Line/V9_T29_R1.txt,9-BZ7,OTHER,data_export,415,7167,True,True,False,False,False,,
9-BZ7/4-New Group/29-PF Straight Line (1)/CurrentTestSpec.txt,9-BZ7,OTHER,metadata_not_data_export,,,,,,,,,
9-BZ7/4-New Group/29-PF Straight Line (1)/V9_T29_R1.txt,9-BZ7,OTHER,data_export,415,7167,True,True,False,False,False,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/CurrentTestSpec.txt,9-BZ7,CCFT,metadata_not_data_export,,,,,,,,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/V9_T129_R1.txt,9-BZ7,CCFT,data_export,415,4202,True,True,False,False,False,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/V9_T129_R3.txt,9-BZ7,CCFT,data_export,415,3893,True,True,False,False,False,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/V9_T129_R4.txt,9-BZ7,CCFT,data_export,415,3570,True,True,False,False,False,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/V9_T129_R5.txt,9-BZ7,CCFT,data_export,415,4128,True,True,False,False,False,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB (1)/CurrentTestSpec.txt,9-BZ7,CCFT,metadata_not_data_export,,,,,,,,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB (1)/V9_T129_R1.txt,9-BZ7,CCFT,data_export,415,4202,True,True,False,False,False,,
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB (1)/V9_T129_R3.txt,9-BZ7,CCFT,data_export,415,3893,True,True,False,False,False,,
