run,vehicle,scenario,filename,rows,channels,row_count_matches,file_path_has_aeb,event_status,explicit_aeb_fcw_channels,has_object_reference_actual_xy,has_head_tracker_reference_actual_xy,has_spt_reference_actual,has_launchpad_low_level,has_can_user_defined,robot_max_abs_json,observed_braking_onset_s,observed_braking_onset_ttc_s,onset_speed_kph,peak_deceleration_mps2,speed_drop_2s_kph,lateral_velocity_delta_peak_mps,yaw_rate_delta_peak_dps,heading_change_deg,speed_rebound_kph,positive_speed_step_fraction,brake_pulse_count,jerk_p95_mps3,prototype_similarity_0_1,prototype_scope,target_source,target_usable_dynamic,target_active_samples,target_reference_path_range_m,target_reference_frame_offset_x_m,target_reference_frame_offset_y_m,target_reference_frame_offset_norm_m,target_raw_position_difference_p50_m,target_aligned_position_residual_rmse_m,target_aligned_position_residual_p95_m,target_aligned_position_residual_max_m,aeb_request_proxy_earliest_s,aeb_request_proxy_nominal_s,aeb_request_proxy_latest_s,aeb_request_to_onset_prior_low_s,aeb_request_to_onset_prior_high_s,aeb_request_proxy_status
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V9_T275_R1.txt,9-BZ7,SCP,V9_T275_R1.txt,2265,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",18.4099006652832,0.673915922641754,29.1590766906738,-10.71676712036133,29.0796184539795,0.03335194289684295,5.797532986849548,0.40576171875,3.0110226273536678,0.07983193277310924,2,71.85772559867381,0.7343660187258496,ALL,Object 1,True,1292,50.481974195409094,1.0740043409168685,-0.5679912567139009,1.2149483083702424,1.214948556376203,0.004670756209783841,0.011416154362411828,0.013315454386097879,18.059900665283198,18.1599006652832,18.2599006652832,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V9_T275_R2.txt,9-BZ7,SCP,V9_T275_R2.txt,2144,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",17.0098991394043,0.667094349861145,29.1194591522217,-10.240623283386233,29.0150566101074,0.04963052738457915,3.9299250356852986,0.3439331054689774,3.029366254806514,0.07531380753138076,2,64.59815957951008,0.7766378935912407,ALL,Object 1,True,1376,51.0894140062593,1.073552239686246,-0.5688457489012997,1.2149485163489173,1.2149485697304048,0.001861616233431374,0.004151455002700316,0.004550372785172106,16.6598991394043,16.7598991394043,16.859899139404302,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V9_T275_R3.txt,9-BZ7,SCP,V9_T275_R3.txt,2107,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.5799007415771,0.811728298664093,29.2370071411133,-10.644048023223881,29.1910285949707,0.0750320134684443,4.311831455677746,0.33203125,3.060002505779263,0.07531380753138076,2,73.08983111396162,0.7145076567400744,ALL,Object 1,True,1286,50.84741484671993,1.0743562262505275,-0.5673255920409979,1.214948405599161,1.214948562883769,0.0011972501396088743,0.0026266265135760154,0.0035272337078238775,16.229900741577097,16.3299007415771,16.4299007415771,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB (1)/V9_T275_R1.txt,9-BZ7,SCP,V9_T275_R1.txt,2265,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",18.4099006652832,0.673915922641754,29.1590766906738,-10.71676712036133,29.0796184539795,0.03335194289684295,5.797532986849548,0.40576171875,3.0110226273536678,0.07983193277310924,2,71.85772559867381,0.7343660187258496,ALL,Object 1,True,1292,50.481974195409094,1.0740043409168685,-0.5679912567139009,1.2149483083702424,1.214948556376203,0.004670756209783841,0.011416154362411828,0.013315454386097879,18.059900665283198,18.1599006652832,18.2599006652832,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB (1)/V9_T275_R2.txt,9-BZ7,SCP,V9_T275_R2.txt,2144,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",17.0098991394043,0.667094349861145,29.1194591522217,-10.240623283386233,29.0150566101074,0.04963052738457915,3.9299250356852986,0.3439331054689774,3.029366254806514,0.07531380753138076,2,64.59815957951008,0.7766378935912407,ALL,Object 1,True,1376,51.0894140062593,1.073552239686246,-0.5688457489012997,1.2149485163489173,1.2149485697304048,0.001861616233431374,0.004151455002700316,0.004550372785172106,16.6598991394043,16.7598991394043,16.859899139404302,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB (1)/V9_T275_R3.txt,9-BZ7,SCP,V9_T275_R3.txt,2107,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.5799007415771,0.811728298664093,29.2370071411133,-10.644048023223881,29.1910285949707,0.0750320134684443,4.311831455677746,0.33203125,3.060002505779263,0.07531380753138076,2,73.08983111396162,0.7145076567400744,ALL,Object 1,True,1286,50.84741484671993,1.0743562262505275,-0.5673255920409979,1.214948405599161,1.214948562883769,0.0011972501396088743,0.0026266265135760154,0.0035272337078238775,16.229900741577097,16.3299007415771,16.4299007415771,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V9_T278_R1.txt,9-BZ7,SCP,V9_T278_R1.txt,2187,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.1399002075195,0.830371499061584,39.0631256103516,-10.709128379821784,39.0397567749023,0.1563453972339631,3.8745147734880403,0.4336853027350003,3.2784048318863,0.05947955390334572,2,61.79809107836656,0.7151837146187382,ALL,Object 1,True,1520,90.11042336698229,1.0739276818931127,-0.5681381225585973,1.214949213852465,1.2149485584910031,0.002475777125519793,0.005790796432383149,0.006521675969223091,15.7899002075195,15.8899002075195,15.989900207519499,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V9_T278_R2.txt,9-BZ7,SCP,V9_T278_R2.txt,2154,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.6499004364014,0.830810070037842,39.0261993408203,-10.183305358886722,38.9714736938477,0.13132264465093602,5.317284835502509,0.7925415039060226,3.2938363552093497,0.04316546762589928,2,54.31638350034104,0.6636243894323028,ALL,Object 1,True,1471,86.7575732293297,1.0732491053640794,-0.5694160461425,1.214947848991616,1.2149485578602806,0.001676091857538576,0.002959688071130337,0.0035290131353590227,16.299900436401398,16.3999004364014,16.4999004364014,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V9_T278_R3.txt,9-BZ7,SCP,V9_T278_R3.txt,2112,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.609899520874,0.812152981758118,38.838321685791,-9.974854469299316,38.787239074707,0.17165907099842997,3.866584692150352,0.6471252441399997,3.3933995962142998,0.043010752688172046,2,58.18819530764403,0.6429960951043562,ALL,Object 1,True,1436,85.00991631062021,1.0736550241708782,-0.5686531066893963,1.2149491621771138,1.2149485611918616,0.0018815974387132721,0.0038119395164292035,0.004214918299227432,16.259899520873997,16.359899520874,16.459899520874,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB (1)/V9_T278_R1.txt,9-BZ7,SCP,V9_T278_R1.txt,2187,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.1399002075195,0.830371499061584,39.0631256103516,-10.709128379821784,39.0397567749023,0.1563453972339631,3.8745147734880403,0.4336853027350003,3.2784048318863,0.05947955390334572,2,61.79809107836656,0.7151837146187382,ALL,Object 1,True,1520,90.11042336698229,1.0739276818931127,-0.5681381225585973,1.214949213852465,1.2149485584910031,0.002475777125519793,0.005790796432383149,0.006521675969223091,15.7899002075195,15.8899002075195,15.989900207519499,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB (1)/V9_T278_R2.txt,9-BZ7,SCP,V9_T278_R2.txt,2154,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.6499004364014,0.830810070037842,39.0261993408203,-10.183305358886722,38.9714736938477,0.13132264465093602,5.317284835502509,0.7925415039060226,3.2938363552093497,0.04316546762589928,2,54.31638350034104,0.6636243894323028,ALL,Object 1,True,1471,86.7575732293297,1.0732491053640794,-0.5694160461425,1.214947848991616,1.2149485578602806,0.001676091857538576,0.002959688071130337,0.0035290131353590227,16.299900436401398,16.3999004364014,16.4999004364014,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB (1)/V9_T278_R3.txt,9-BZ7,SCP,V9_T278_R3.txt,2112,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}}",16.609899520874,0.812152981758118,38.838321685791,-9.974854469299316,38.787239074707,0.17165907099842997,3.866584692150352,0.6471252441399997,3.3933995962142998,0.043010752688172046,2,58.18819530764403,0.6429960951043562,ALL,Object 1,True,1436,85.00991631062021,1.0736550241708782,-0.5686531066893963,1.2149491621771138,1.2149485611918616,0.0018815974387132721,0.0038119395164292035,0.004214918299227432,16.259899520873997,16.359899520874,16.459899520874,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB/V9_T303_R1.txt,9-BZ7,CCFT,V9_T303_R1.txt,4646,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 46.5771789550781, ""event_max_abs_delta"": 29.08252525329585}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",7.69990015029907,18.6180248260498,14.9840221405029,-3.1390867233276385,12.16007420420642,0.030356197617948062,0.5548050813376901,0.8056640625,1.2394459247589111,0.02743142144638404,3,18.90410805683888,,,Object 1,False,,,,,,,,,,7.34990015029907,7.44990015029907,7.549900150299069,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB/V9_T303_R2.txt,9-BZ7,CCFT,V9_T303_R2.txt,4938,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 45.2485122680664, ""event_max_abs_delta"": 28.5859680175781}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",15.5099000930786,25.1647415161133,16.6480007171631,-2.5963339567184454,10.87363123893742,0.0136316129937768,0.402801364660263,0.6683654785149997,1.430709421634674,0.0334075723830735,5,20.714034199082324,,,Object 1,True,1755,50.0330478794315,0.5307922363281037,0.927547097206117,1.0686833093492587,1.068683302591553,0.0021694992584416844,0.004598997509563428,0.005637061436561938,15.159900093078601,15.2599000930786,15.3599000930786,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB/V9_T303_R3.txt,9-BZ7,CCFT,V9_T303_R3.txt,4456,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 45.2545738220215, ""event_max_abs_delta"": 28.8341817855835}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",10.4098997116089,25.5288047790527,16.3823432922363,-2.616821217536928,10.8407609462738,0.01021703821606934,0.3042505281046037,0.06320190429698869,1.390093684196472,0.033783783783783786,3,19.88184653512308,,,Object 1,True,1663,52.44758644490089,0.5278167724609002,0.9292436242103621,1.0686834229212365,1.068683297085965,0.003957069017153687,0.006464184704299768,0.0074035622034479475,10.0598997116089,10.1598997116089,10.259899711608899,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB/V9_T303_R4.txt,9-BZ7,CCFT,V9_T303_R4.txt,4579,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 45.9261093139648, ""event_max_abs_delta"": 29.66921138763425}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",11.529899597168,25.346996307373,16.5207328796387,-2.788953161239624,10.9024373292923,0.007860790828999592,0.29509153077378913,0.04553222656198841,1.476214468479157,0.035634743875278395,5,21.112847017780545,,,Object 1,True,1724,52.605352232116296,0.532665252685554,0.9264720082283013,1.0686826720075266,1.0686833004060412,0.0026726574153566086,0.005974527725975917,0.008435767985124526,11.179899597168001,11.279899597168,11.379899597168,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB (1)/V9_T303_R1.txt,9-BZ7,CCFT,V9_T303_R1.txt,4646,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 46.5771789550781, ""event_max_abs_delta"": 29.08252525329585}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",7.69990015029907,18.6180248260498,14.9840221405029,-3.1390867233276385,12.16007420420642,0.030356197617948062,0.5548050813376901,0.8056640625,1.2394459247589111,0.02743142144638404,3,18.90410805683888,,,Object 1,False,,,,,,,,,,7.34990015029907,7.44990015029907,7.549900150299069,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB (1)/V9_T303_R2.txt,9-BZ7,CCFT,V9_T303_R2.txt,4938,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 45.2485122680664, ""event_max_abs_delta"": 28.5859680175781}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",15.5099000930786,25.1647415161133,16.6480007171631,-2.5963339567184454,10.87363123893742,0.0136316129937768,0.402801364660263,0.6683654785149997,1.430709421634674,0.0334075723830735,5,20.714034199082324,,,Object 1,True,1755,50.0330478794315,0.5307922363281037,0.927547097206117,1.0686833093492587,1.068683302591553,0.0021694992584416844,0.004598997509563428,0.005637061436561938,15.159900093078601,15.2599000930786,15.3599000930786,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB (1)/V9_T303_R3.txt,9-BZ7,CCFT,V9_T303_R3.txt,4456,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 45.2545738220215, ""event_max_abs_delta"": 28.8341817855835}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",10.4098997116089,25.5288047790527,16.3823432922363,-2.616821217536928,10.8407609462738,0.01021703821606934,0.3042505281046037,0.06320190429698869,1.390093684196472,0.033783783783783786,3,19.88184653512308,,,Object 1,True,1663,52.44758644490089,0.5278167724609002,0.9292436242103621,1.0686834229212365,1.068683297085965,0.003957069017153687,0.006464184704299768,0.0074035622034479475,10.0598997116089,10.1598997116089,10.259899711608899,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 20 kph/303-VUT 10 kph; CCFT 20 kph AEB (1)/V9_T303_R4.txt,9-BZ7,CCFT,V9_T303_R4.txt,4579,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 45.9261093139648, ""event_max_abs_delta"": 29.66921138763425}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",11.529899597168,25.346996307373,16.5207328796387,-2.788953161239624,10.9024373292923,0.007860790828999592,0.29509153077378913,0.04553222656198841,1.476214468479157,0.035634743875278395,5,21.112847017780545,,,Object 1,True,1724,52.605352232116296,0.532665252685554,0.9264720082283013,1.0686826720075266,1.0686833004060412,0.0026726574153566086,0.005974527725975917,0.008435767985124526,11.179899597168001,11.279899597168,11.379899597168,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB/V9_T306_R1.txt,9-BZ7,CCFT,V9_T306_R1.txt,5342,415,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 45.723991394043, ""event_max_abs_delta"": 29.930723667144797}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",11.5398998260498,32.3831062316895,16.5454864501953,-2.568397092819214,10.61829495429998,0.022873015142977248,0.30917120724916447,0.5853271484380116,1.537597000598907,0.0334075723830735,3,21.7283997985104,,,Object 1,False,,,,,,,,,,11.1898998260498,11.2898998260498,11.389899826049799,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB/V9_T306_R2.txt,9-BZ7,CCFT,V9_T306_R2.txt,4888,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",45.0999984741211,0.962897300720215,20.4963092803955,-10.594169807434081,20.410062789917,0.14911855570971969,7.98666691780095,9.329071044921989,2.912281751632687,0.07981220657276995,2,75.0238913785908,0.621400693324727,CCFT,Object 1,True,2044,125.78808022519772,0.5314331054687926,0.9271790385246306,1.0686824201172505,1.0686832764711078,0.0039400601178821975,0.008069628591581612,0.009166798800105956,44.7499984741211,44.8499984741211,44.9499984741211,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB/V9_T306_R3.txt,9-BZ7,CCFT,V9_T306_R3.txt,4675,415,True,True,br_zero_observed_braking,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR start"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 0.0, ""event_max_abs_delta"": 0.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",45.1699981689453,0.861208438873291,20.4482116699219,-10.296403884887711,20.2630081176758,0.13923364877700797,7.397243022918699,11.022918701172046,3.0366721153259313,0.08372093023255814,2,71.07464298434223,0.6626720229822534,CCFT,Object 1,True,1858,104.7089869216352,0.5322237014771005,0.926726311445233,1.0686831732271602,1.0686833177390602,0.006580524463416812,0.00998116948650535,0.01007009472689111,44.8199981689453,44.9199981689453,45.0199981689453,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
