run,rel_dist_at_onset_m,min_rel_dist_m,min_rel_dist_rel_s,first_contact_rel_s,speed_at_first_contact_kph,outcome
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/491-VUT 40 kph; CPFAO-25 6.5 kph AEB (Night)/V14_T491_R3.txt,10.161,2.78,1.28,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/500-VUT 60 kph; CPFAO-25 6.5 kph AEB (Night)/V14_T500_R1.txt,20.015,4.168,1.98,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/500-VUT 60 kph; CPFAO-25 6.5 kph AEB (Night)/V14_T500_R2.txt,19.914,4.252,2.58,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/500-VUT 60 kph; CPFAO-25 6.5 kph AEB (Night)/V14_T500_R3.txt,20.203,4.245,2.79,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/503-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V14_T503_R4.txt,2.335,0.217,2.48,,,near_contact_0_5
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R2.txt,4.089,-0.873,2.79,1.68,-0.29,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R3.txt,4.263,-0.796,2.82,1.83,0.1,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/506-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V14_T506_R4.txt,5.128,-0.029,2.81,2.78,-0.06,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R2.txt,6.814,0.984,3.05,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R3.txt,7.213,1.167,3.07,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/509-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V14_T509_R4.txt,7.121,1.178,3.06,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/512-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T512_R2.txt,1.592,1.331,0.39,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R2.txt,3.592,2.106,0.7,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R3.txt,3.609,2.152,0.69,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/515-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T515_R4.txt,3.654,2.23,0.67,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R2.txt,6.612,2.262,1.01,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R3.txt,6.593,2.328,1.0,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/518-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V14_T518_R4.txt,6.686,2.415,1.0,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/521-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T521_R2.txt,1.878,-1.278,2.35,1.2,-0.46,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/521-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T521_R3.txt,2.839,-0.669,2.4,1.85,0.08,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/521-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T521_R4.txt,2.692,-0.846,2.42,1.7,0.06,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/524-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T524_R2.txt,5.047,-1.194,2.78,1.85,0.1,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/524-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T524_R3.txt,4.995,-1.272,2.79,1.79,0.15,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/524-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V14_T524_R4.txt,4.985,-1.168,2.76,1.85,0.15,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/539-VUT 20 kph; CBNAO-50 15 kph AEB (Day)/V14_T539_R1.txt,3.464,1.349,0.68,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/539-VUT 20 kph; CBNAO-50 15 kph AEB (Day)/V14_T539_R2.txt,3.124,0.986,0.68,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/539-VUT 20 kph; CBNAO-50 15 kph AEB (Day)/V14_T539_R3.txt,3.039,0.928,0.67,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/545-VUT 40 kph; CBNAO-50 15 kph AEB (Day)/V14_T545_R1.txt,9.791,2.353,1.25,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/545-VUT 40 kph; CBNAO-50 15 kph AEB (Day)/V14_T545_R2.txt,9.457,1.895,1.26,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/545-VUT 40 kph; CBNAO-50 15 kph AEB (Day)/V14_T545_R3.txt,10.155,2.675,1.25,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/551-VUT 60 kph; CBNAO-50 15 kph AEB (Day)/V14_T551_R1.txt,19.903,3.675,2.0,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/551-VUT 60 kph; CBNAO-50 15 kph AEB (Day)/V14_T551_R2.txt,19.346,3.358,1.91,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/551-VUT 60 kph; CBNAO-50 15 kph AEB (Day)/V14_T551_R3.txt,19.784,3.954,1.87,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/628-VUT 20 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T628_R1.txt,2.875,0.786,0.68,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/628-VUT 20 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T628_R2.txt,3.07,0.921,0.69,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/628-VUT 20 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T628_R3.txt,3.184,1.137,0.66,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/631-VUT 40 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T631_R1.txt,10.108,2.846,1.23,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/631-VUT 40 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T631_R2.txt,10.27,2.841,1.25,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/631-VUT 40 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T631_R3.txt,9.791,2.341,1.27,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/634-VUT 60 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T634_R1.txt,20.594,4.7,1.93,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/634-VUT 60 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T634_R2.txt,20.097,4.291,1.89,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/634-VUT 60 kph; CBNA-50 15 kph AEB (Day)-ciasi/V14_T634_R3.txt,20.709,4.224,2.2,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/637-VUT 20 kph; CBNAO-50 15 kph AEB (Day)-0317/V14_T637_R1.txt,4.856,2.099,0.83,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/640-VUT 40 kph; CBNAO-50 15 kph AEB (Day)-0317/V14_T640_R1.txt,10.39,2.703,1.25,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/640-VUT 40 kph; CBNAO-50 15 kph AEB (Day)-0317/V14_T640_R2.txt,11.29,2.994,1.33,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/640-VUT 40 kph; CBNAO-50 15 kph AEB (Day)-0317/V14_T640_R3.txt,11.989,3.495,1.32,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/643-VUT 60 kph; CBNAO-50 15 kph AEB (Day)-0317/V14_T643_R1.txt,21.088,4.705,2.01,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1794-VUT 8 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1794_R1.txt,1.074,0.629,0.31,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1794-VUT 8 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1794_R2.txt,1.26,0.828,0.31,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1794-VUT 8 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1794_R3.txt,0.701,0.251,0.33,,,near_contact_0_5
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1797-VUT 15 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1797_R1.txt,1.752,0.424,0.55,,,near_contact_0_5
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1797-VUT 15 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1797_R2.txt,1.767,0.439,0.55,,,near_contact_0_5
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1797-VUT 15 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1797_R3.txt,1.635,0.319,0.54,,,near_contact_0_5
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1804-VUT 5 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1804_R5.txt,0.272,-0.299,0.34,0.11,8.75,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/1804-VUT 5 kph; FCTB-50 20 kph AEB (Day)-ENCAP/V14_T1804_R6.txt,0.199,-0.595,0.42,0.08,10.02,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/542-VUT 20 kph; CSFAO-50 20 kph AEB (Day)/V14_T542_R1.txt,3.574,1.527,0.65,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/542-VUT 20 kph; CSFAO-50 20 kph AEB (Day)/V14_T542_R2.txt,4.057,1.955,0.67,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/542-VUT 20 kph; CSFAO-50 20 kph AEB (Day)/V14_T542_R3.txt,3.897,1.851,0.66,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/548-VUT 40 kph; CSFAO-50 20 kph AEB (Day)/V14_T548_R1.txt,10.028,2.672,1.23,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/548-VUT 40 kph; CSFAO-50 20 kph AEB (Day)/V14_T548_R2.txt,10.825,3.486,1.24,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/548-VUT 40 kph; CSFAO-50 20 kph AEB (Day)/V14_T548_R3.txt,10.711,3.459,1.23,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/554-VUT 60 kph; CSFAO-50 20 kph AEB (Day)/V14_T554_R1.txt,19.287,3.325,1.84,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/554-VUT 60 kph; CSFAO-50 20 kph AEB (Day)/V14_T554_R2.txt,19.116,3.218,1.78,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/554-VUT 60 kph; CSFAO-50 20 kph AEB (Day)/V14_T554_R3.txt,22.894,6.414,2.29,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/619-VUT 20 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T619_R1.txt,3.433,1.291,0.68,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/619-VUT 20 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T619_R2.txt,3.535,1.487,0.67,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/619-VUT 20 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T619_R3.txt,3.197,1.144,0.66,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/622-VUT 40 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T622_R1.txt,10.41,3.074,1.22,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/622-VUT 40 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T622_R2.txt,10.193,2.818,1.25,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/622-VUT 40 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T622_R3.txt,10.592,3.295,1.22,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/625-VUT 60 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T625_R1.txt,19.701,3.672,1.93,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/625-VUT 60 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T625_R2.txt,18.941,2.456,1.93,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/625-VUT 60 kph; CSFA-50 20 kph AEB (Day)-ciasi/V14_T625_R3.txt,19.996,3.931,1.88,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/527-VUT 20 kph; CBLA-25 15 kph AEB (Day)/V14_T527_R1.txt,1.225,1.023,0.23,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/527-VUT 20 kph; CBLA-25 15 kph AEB (Day)/V14_T527_R2.txt,1.366,1.161,0.22,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/527-VUT 20 kph; CBLA-25 15 kph AEB (Day)/V14_T527_R3.txt,1.307,1.116,0.23,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/530-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V14_T530_R1.txt,4.408,1.436,0.77,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/530-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V14_T530_R2.txt,4.82,1.851,0.77,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/530-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V14_T530_R3.txt,4.497,1.567,0.78,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/585-VUT 45 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T585_R1.txt,5.98,1.742,0.92,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/585-VUT 45 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T585_R2.txt,6.02,1.764,0.92,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/585-VUT 45 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T585_R3.txt,6.178,1.986,0.92,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/588-VUT 65 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T588_R1.txt,14.718,3.806,1.46,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/588-VUT 65 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T588_R2.txt,14.064,3.205,1.46,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/588-VUT 65 kph; CBLA-25 15 kph AEB (Day)-ciasi/V14_T588_R3.txt,14.249,3.447,1.47,,,clear
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/557-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V14_T557_R2.txt,9.785,-3.342,2.34,1.72,0.08,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/557-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V14_T557_R3.txt,9.281,-3.905,2.351,1.631,0.08,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/557-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V14_T557_R4.txt,9.335,-3.964,2.37,1.64,0.04,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/560-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V14_T560_R2.txt,11.555,-5.523,2.74,1.72,0.16,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/560-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V14_T560_R3.txt,11.416,-5.387,2.71,1.72,0.21,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/560-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V14_T560_R4.txt,12.059,-4.855,2.71,1.82,0.07,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/563-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V14_T563_R2.txt,13.45,-6.873,2.98,1.64,0.44,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/563-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V14_T563_R3.txt,14.562,-6.261,3.01,1.8,-0.32,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/563-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V14_T563_R4.txt,13.946,-6.434,2.99,1.75,-0.25,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/572-VUT 15 kph; CSFtap-50 20 kph AEB (Day)/V14_T572_R2.txt,9.779,-4.564,2.49,1.63,-0.14,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/572-VUT 15 kph; CSFtap-50 20 kph AEB (Day)/V14_T572_R3.txt,9.53,-4.825,2.5,1.59,0.11,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/572-VUT 15 kph; CSFtap-50 20 kph AEB (Day)/V14_T572_R4.txt,9.954,-5.039,2.57,1.61,0.32,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/566-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V14_T566_R2.txt,-4.723,-10.674,-2.0,-2.0,10.49,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/566-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V14_T566_R3.txt,-4.447,-10.462,-2.0,-2.0,10.49,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/566-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V14_T566_R4.txt,-4.609,-10.602,-2.0,-2.0,10.49,passed_or_swept
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/569-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V14_T569_R2.txt,-0.095,-0.483,-1.1,-2.0,20.57,contact_and_stopped
14-BZ3X/10-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/569-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V14_T569_R3.txt,-0.161,-0.801,1.6,-2.0,20.5,contact_and_stopped
14-BZ3X/5-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/105-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V14_T105_R1.txt,6.499,0.661,1.16,,,clear
